,context,word,POS,sum_logprobs
921,На ведущей вниз,"
На",ADP,-5.799441337585449
922,На ведущей вниз,".
Так",ADV,-5.8592729568481445
923,На ведущей вниз,"
И",CCONJ,-5.924441337585449
924,На ведущей вниз,".
А",INTJ,-5.9842729568481445
925,На ведущей вниз,".
Сейчас",ADV,-7.093687176704407
926,На ведущей вниз,"
Там",ADV,-8.09963321685791
927,На ведущей вниз,".
Ведущая",ADJ,-8.169312909245491
928,На ведущей вниз,".
Итак",ADV,-8.194775581359863
929,На ведущей вниз,".
Или",CCONJ,-8.319775581359863
930,На ведущей вниз,"
Или",CCONJ,-8.337405443191528
931,На вторичном рынке жилья, в,ADP,-1.2765592336654663
932,На вторичном рынке жилья, цены,NOUN,-3.526559352874756
933,На вторичном рынке жилья, на,ADP,-3.651559352874756
934,На вторичном рынке жилья, можно,ADV,-4.151559352874756
935,На вторичном рынке жилья, наблюдается,VERB,-4.2434931099414825
936,На вторичном рынке жилья, наблюдаются,VERB,-6.74349308013916
937,На вторичном рынке жилья, наибольшее,ADJ,-7.196349880017806
938,На вторичном рынке жилья, наметилась,VERB,-7.512293994426727
939,На вторичном рынке жилья, наметился,VERB,-8.262294054031372
940,На вторичном рынке жилья, наибольший,ADJ,-8.710368990898132
941,На вторичном рынке жилья, наблюдал,VERB,-9.24349308013916
942,На вторичном рынке жилья, наибольшая,ADJ,-9.335368990898132
943,На вторичном рынке жилья, наметилось,VERB,-9.762294054031372
944,На вторичном рынке жилья, наибольшую,ADJ,-9.960368990898132
945,На вторичном рынке жилья, наблюдалось,VERB,-10.130240619182588
946,На газовой плите стояла, кастрюля,NOUN,-0.1805299537372775
947,На газовой плите стояла, кастрюль,NOUN,-3.055530020792503
948,На газовой плите стояла, кастрюлька,NOUN,-3.0563320241635665
949,На газовой плите стояла, большая,ADJ,-3.499326705932617
950,На газовой плите стояла, с,ADP,-4.249326705932617
951,На газовой плите стояла, сковорода,NOUN,-4.382039360149065
952,На газовой плите стояла, стара,ADJ,-5.249326705932617
953,На газовой плите стояла, старая,ADJ,-5.249383044469141
954,На газовой плите стояла, чугунная,ADJ,-5.526218237529974
955,На газовой плите стояла, небольшая,ADJ,-5.874462426771061
956,На газовой плите стояла, чаша,NOUN,-5.898379921913147
957,На газовой плите стояла, сковородка,NOUN,-6.384678963571787
958,На газовой плите стояла, кастрюлю,NOUN,-7.930530020792503
959,На газовой плите стояла, кастрюя,NOUN,-8.555530020792503
960,На газовой плите стояла, кастрюл,VERB,-9.055530020792505
961,На запись голоса, в,ADP,-2.8924856185913086
962,На запись голоса, и,CCONJ,-2.8924856185913086
963,На запись голоса,"
На",ADP,-4.345862150192261
964,На запись голоса,".
На",ADP,-4.450436353683472
965,На запись голоса,"
И",CCONJ,-4.470862150192261
966,На запись голоса,".
И",CCONJ,-4.825436353683472
967,На запись голоса,"
С",ADP,-5.220862150192261
968,На запись голоса,".
С",ADP,-5.450436353683472
969,На запись голоса,"
В",INTJ,-5.470862150192261
970,На запись голоса,"
А",INTJ,-5.720862150192261
971,На запись голоса,".
В",INTJ,-5.825436353683472
